Descr,Edad mínima,Género,Link,Location,Número de inquilinos,Price,area,estadoconservacion,gastosincluidosenalquiler,gastosincluidosenalquiler ,habitacionamueblada,numbanos,numhabitaciones,superficieutil
"Eibar, Habitaciones con baño propio en piso compartido.Se ofrece un alojamiento de calidad, en una casa grande...",20,Chicas y chicos,/alquilar/habitacion-eibar_centro_urbano-945856908540291_109800/,Eibar,3,450,guipuzcoa_gipuzkoa,En buen estado,0.0,,Amueblada,3,3,175
"Se alquila una habitación grande, exterior, cerca de la plaza Easo. Buenas comunicaciones. Derecho cocina, balcó...",,,/alquilar/habitacion-san_sebastian_donostia_distrito_centro-945856909557362_109800/,Centro (San Sebastián - Donostia),1,360,guipuzcoa_gipuzkoa,En buen estado,0.0,,Amueblada,1,15,67
Es una habitación individual exterior disponible a partir del dia 31-10-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-los_rosales_pinar_de_balbueno_perez_cubillas21007-945856909701915_109600/,Los Rosales-Pinar de Balbueno-Pérez Cubillas (Huelva Capital),2,200,huelva,En buen estado,0.0,,Amueblada,1,3,90
Es una habitación individual  disponible a partir del dia 01-08-2019. La duración mínima del contrato es Más de ...,18,,/alquilar/habitacion-los_rosales_pinar_de_balbueno_perez_cubillas21007-945856909671600_109600/,Los Rosales-Pinar de Balbueno-Pérez Cubillas (Huelva Capital),2,300,huelva,En buen estado,0.0,,Amueblada,1,3,80
Es una habitación individual exterior disponible a partir del dia 07-08-2019. El tamaño de la habitación es gran...,18,,/alquilar/habitacion-huelva_capital_centro21001-945856909679207_109600/,Centro (Huelva Capital),,300,huelva,0,0.0,,Amueblada,2,3,92
Es una habitación individual exterior disponible a partir del dia 01-11-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-la_orden_cardenas_el_carmen21005-945856909699998_109600/,La Orden-Cardeñas-El Carmen (Huelva Capital),,250,huelva,En buen estado,0.0,,Amueblada,1,3,90
"Habitacion en piso d 4 habitaciones, recien reformado, exterieores, colchones de 1,05 y de latex , armarios y es...",18,,/alquilar/habitacion-huelva_capital_centro21002-945856909666544_109600/,Centro (Huelva Capital),2,175,huelva,En buen estado,0.0,,Amueblada,1,3,120
Es una habitación individual exterior disponible a partir del dia 02-09-2019. La duración mínima del contrato es...,18,Chicas,/alquilar/habitacion-el_higueral_poligono_san_sebastian21006-945856909663700_109600/,El Higueral-Polígono San Sebastián (Huelva Capital),2,170,huelva,0,0.0,,Amueblada,1,3,80
Es una habitación doble exterior disponible a partir del dia 08-09-2019. La duración mínima del contrato es Más ...,18,,/alquilar/habitacion-salon_santa_gadea21400-945856909687939_109600/,Salón Santa Gadea (Ayamonte),1,250,huelva,En buen estado,0.0,,Amueblada,1,3,80
Es una habitación individual exterior disponible a partir del dia 26-05-2019. El tamaño de la habitación es gran...,18,,/alquilar/habitacion-islantilla-945856909651601_109600/,Islantilla (Lepe),1,1,huelva,En buen estado,0.0,,Amueblada,2,1,125
"Alquilo habitacion comodo y amueblada.zona wifi , cocina, cuarto de baño, comedor, azotea para tender.ambiente f...",48,Chicos,/alquilar/habitacion-molino_de_la_vega_las_colonias-945856909357089_109800/,Molino de la Vega-Las Colonias (Huelva Capital),3,200,huelva,En buen estado,0.0,,Amueblada,1,1,102
"Es una habitación doble  disponible a partir del dia 15-08-2019. El tamaño de la habitación es grande,  sin fian...",18,,/alquilar/habitacion-almonte_centro_urbano-945856909672289_109600/,Almonte,,,huelva,En buen estado,0.0,,Amueblada,2,2,120
"Es una habitación doble  disponible a partir del dia 15-08-2019. El tamaño de la habitación es grande,  sin fian...",18,,/alquilar/habitacion-almonte_centro_urbano-945856909672290_109600/,Almonte,,,huelva,En buen estado,0.0,,Amueblada,2,2,120
Es una habitación individual  disponible a partir del dia 07-09-2019. La duración mínima del contrato es 1 mes. ...,18,,/alquilar/habitacion-zona_de_la_estacion_calle_de_los_olivos22005-945856909680703_109600/,Zona de la Estación-Calle de los Olivos (Huesca Capital),4,250,huesca,En buen estado,0.0,,Amueblada,2,4,119
Es una habitación individual exterior disponible a partir del dia 31-10-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-canfranc_pueblo-945856909699684_109600/,Canfranc Pueblo (Canfranc),1,250,huesca,En buen estado,0.0,,Amueblada,1,3,90
Es una habitación individual exterior disponible a partir del dia 01-10-2019. El tamaño de la habitación es gran...,18,,/alquilar/habitacion-el_run-945856909692622_109600/,El Run (Castejón de Sos),1,220,huesca,En buen estado,0.0,,Amueblada,1,2,70
Es una habitación individual exterior disponible a partir del dia 31-10-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-canfranc_pueblo-945856909699685_109600/,Canfranc Pueblo (Canfranc),1,250,huesca,En buen estado,0.0,,Amueblada,1,3,90
"Es una habitación doble exterior disponible a partir del dia 07-06-2019. El tamaño de la habitación es grande,  ...",18,,/alquilar/habitacion-barbastro_centro_urbano-945856909659071_109600/,Barbastro,,300,huesca,En buen estado,0.0,,Amueblada,1,2,60
Es una habitación individual exterior disponible a partir del dia 03-08-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-monzon_centro_urbano-945856909678014_109600/,Monzón,1,220,huesca,0,0.0,,Amueblada,1,1,12
Es una habitación individual exterior disponible a partir del dia 03-06-2019. La duración mínima del contrato es...,20,,/alquilar/habitacion-huesca_capital_santiago22004-945856909657127_109600/,Santiago (Huesca Capital),3,200,huesca,En buen estado,0.0,,Amueblada,1,4,94
Es una habitación individual exterior disponible a partir del dia 15-10-2019. La duración mínima del contrato es...,28,,/alquilar/habitacion-platja_de_palma_sarenal07600-945856909691721_109600/,S'Arenal (Distrito Platja de Palma. Palma de Mallorca),,490,islas_baleares_illes_balears,0,0.0,,Amueblada,3,3,140
Es una habitación individual exterior disponible a partir del dia 04-11-2019. El tamaño de la habitación es medi...,18,Chicas,/alquilar/habitacion-es_molinar_can_pere_antoni07006-945856909702815_109600/,Es Molinar-Can Pere Antoni (Distrito Platja de Palma. Palma de Mallorca),1,400,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,2,80
Es una habitación doble exterior disponible a partir del dia 28-10-2019. La duración mínima del contrato es 5 Me...,29,,/alquilar/habitacion-la_missio07003-945856909703146_109600/,La Missió (Distrito Centre. Palma de Mallorca),1,650,islas_baleares_illes_balears,En buen estado,0.0,,0,2,4,130
Es una habitación individual  disponible a partir del dia 28-10-2019. La duración mínima del contrato es Más de ...,25,Chicos,/alquilar/habitacion-foners07006-945856909702836_109600/,Foners (Distrito Llevant. Palma de Mallorca),2,500,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,5,140
Es una habitación doble exterior disponible a partir del dia 03-11-2017. La duración mínima del contrato es 3 me...,24,,/alquilar/habitacion-pere_garau07005-945856909675568_109600/,Pere Garau (Distrito Llevant. Palma de Mallorca),2,390,islas_baleares_illes_balears,0,0.0,,Amueblada,1,3,100
room to rent,25,Chicos,/alquilar/habitacion-son_cotoner07011-945856909695047_109600/,Son Cotoner (Distrito Ponent. Palma de Mallorca),2,480,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,4,120
"Es una habitación doble exterior disponible a partir del dia 22-10-2019. El tamaño de la habitación es mediana, ...",18,,/alquilar/habitacion-es_puig_en_valls-945856909701649_109600/,Es Puig d'en Valls (Santa Eulària des Riu),1,700,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,3,120
Es una habitación individual exterior disponible a partir del dia 04-09-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-son_dameto07013-945856909678590_109600/,Son Dameto (Distrito Ponent. Palma de Mallorca),4,350,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,4,180
Es una habitación doble exterior disponible a partir del dia 01-10-2019. La duración mínima del contrato es 1 me...,18,,/alquilar/habitacion-el_terreno_bellver07015-945856909692639_109600/,El Terreno-Bellver (Distrito Ponent. Palma de Mallorca),1,380,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,4,140
Es una habitación individual exterior disponible a partir del dia 15-10-2019. La duración mínima del contrato es...,28,,/alquilar/habitacion-platja_de_palma_sarenal07600-945856909691723_109600/,S'Arenal (Distrito Platja de Palma. Palma de Mallorca),,410,islas_baleares_illes_balears,0,0.0,,Amueblada,3,3,140
"Es una habitación individual  disponible a partir del dia 19-09-2019. El tamaño de la habitación es mediana,  co...",23,Chicas,/alquilar/habitacion-manacor_centro_urbano-945856909692368_109600/,Manacor,3,300,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,3,4,110
Es una habitación individual  disponible a partir del dia 01-11-2019. La duración mínima del contrato es Más de ...,23,Chicos,/alquilar/habitacion-son_cotoner07011-945856909673750_109600/,Son Cotoner (Distrito Ponent. Palma de Mallorca),2,390,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,120
Es una habitación individual exterior disponible a partir del dia 22-10-2018. El tamaño de la habitación es medi...,24,Chicas,/alquilar/habitacion-cala_bou-945856909685662_109600/,Cala Bou (Sant Josep de sa Talaia),1,500,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,100
"Es una habitación doble exterior disponible a partir del dia 15-11-2019. El tamaño de la habitación es grande,  ...",20,,/alquilar/habitacion-bons_aires07003-945856909701920_109600/,Bons Aires (Distrito Nord. Palma de Mallorca),1,450,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,3,100
Es una habitación individual  disponible a partir del dia 28-10-2019. La duración mínima del contrato es Más de ...,25,Chicos,/alquilar/habitacion-foners07006-945856909702837_109600/,Foners (Distrito Llevant. Palma de Mallorca),2,500,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,5,140
Es una habitación individual exterior disponible a partir del dia 14-10-2019. La duración mínima del contrato es...,20,,/alquilar/habitacion-marina_botafoch_platja_de_talamanca-945856909692336_109600/,Marina Botafoch-Platja de Talamanca (Ibiza - Eivissa),1,500,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,3,109
Es una habitación individual exterior disponible a partir del dia 10-01-2020. La duración mínima del contrato es...,33,,/alquilar/habitacion-es_camp_en_serralta07011-945856909692048_109600/,Es Camp d'en Serralta (Distrito Ponent. Palma de Mallorca),1,690,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,1,3,80
Es una habitación individual exterior disponible a partir del dia 19-10-2019. El tamaño de la habitación es medi...,25,Chicos,/alquilar/habitacion-es_rafal_es_viver07008-945856909689211_109600/,Es Rafal-Es Viver (Distrito Llevant. Palma de Mallorca),1,350,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,80
Es una habitación doble exterior disponible a partir del dia 06-10-2019. La duración mínima del contrato es Más ...,18,,/alquilar/habitacion-foners07006-945856909696961_109600/,Foners (Distrito Llevant. Palma de Mallorca),,450,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,85
Es una habitación doble exterior disponible a partir del dia 01-11-2019. La duración mínima del contrato es Más ...,35,Chicas,/alquilar/habitacion-bons_aires07003-945856909688245_109600/,Bons Aires (Distrito Nord. Palma de Mallorca),1,350,islas_baleares_illes_balears,En buen estado,0.0,,0,1,2,90
Es una habitación individual  disponible a partir del dia 28-09-2019. La duración mínima del contrato es 1 mes. ...,18,,/alquilar/habitacion-cas_capiscol07010-945856909694798_109600/,Cas Capiscol (Distrito Nord. Palma de Mallorca),1,375,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,3,120
Es una habitación doble  disponible a partir del dia 06-10-2019. La duración mínima del contrato es Más de 5 mes...,18,,/alquilar/habitacion-foners07006-945856909696962_109600/,Foners (Distrito Llevant. Palma de Mallorca),,520,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,85
Es una habitación doble exterior disponible a partir del dia 06-10-2019. La duración mínima del contrato es Más ...,18,,/alquilar/habitacion-foners07006-945856909696963_109600/,Foners (Distrito Llevant. Palma de Mallorca),,450,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,85
Es una habitación individual  disponible a partir del dia 10-08-2019. La duración mínima del contrato es Menos d...,18,,/alquilar/habitacion-placa_de_toros-945856909679951_109600/,Plaça de Toros (Distrito Nord. Palma de Mallorca),3,360,islas_baleares_illes_balears,0,0.0,,Amueblada,2,4,155
Es una habitación individual  disponible a partir del dia 08-02-2019. La duración mínima del contrato es Más de ...,18,,/alquilar/habitacion-foners07006-945856909694551_109600/,Foners (Distrito Llevant. Palma de Mallorca),2,400,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,3,140
Es una habitación doble exterior disponible a partir del dia 18-10-2019. La duración mínima del contrato es 1 me...,20,,/alquilar/habitacion-es_rafal_es_viver07008-945856909674673_109600/,Es Rafal-Es Viver (Distrito Llevant. Palma de Mallorca),1,500,islas_baleares_illes_balears,0,0.0,,Amueblada,1,4,100
Es una habitación individual exterior disponible a partir del dia 22-10-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-es_puig_en_valls-945856909701650_109600/,Es Puig d'en Valls (Santa Eulària des Riu),1,650,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,3,120
Es una habitación individual exterior disponible a partir del dia 15-10-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-sant_jordi_casablanca07199-945856909681930_109600/,Sant Jordi-Casablanca (Distrito Llevant. Palma de Mallorca),1,550,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,1,3,247
Es una habitación individual exterior disponible a partir del dia 09-09-2019. La duración mínima del contrato es...,18,Chicas,/alquilar/habitacion-pont_inca-945856909687887_109600/,Pont d'Inca (Marratxí),1,350,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,3,95
Es una habitación individual  disponible a partir del dia 01-11-2019. La duración mínima del contrato es 3 meses...,20,Chicas,/alquilar/habitacion-es_rafal_es_viver07008-945856909702572_109600/,Es Rafal-Es Viver (Distrito Llevant. Palma de Mallorca),2,300,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,3,90
Es una habitación individual  disponible a partir del dia 09-10-2019. La duración mínima del contrato es 1 mes. ...,18,,/alquilar/habitacion-secar_de_la_real07010-945856909697816_109600/,Secar de la Real (Distrito Nord. Palma de Mallorca),6,490,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,1,1,800
Es una habitación individual exterior disponible a partir del dia 01-03-2019. El tamaño de la habitación es gran...,18,,/alquilar/habitacion-cala_bou-945856909702382_109600/,Cala Bou (Sant Josep de sa Talaia),3,600,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,4,170
muy céntrica y tranquila zona.....,30,,/alquilar/habitacion-marques_de_la_fontsanta07005-945856909699967_109600/,Marqués de la Fontsanta (Distrito Llevant. Palma de Mallorca),2,300,islas_baleares_illes_balears,A estrenar,0.0,,Amueblada,2,3,124
"Es una habitación individual  disponible a partir del dia 01-11-2019. El tamaño de la habitación es mediana,  co...",20,,/alquilar/habitacion-inca_centro_urbano-945856909701331_109600/,Inca,1,650,islas_baleares_illes_balears,En buen estado,0.0,,Amueblada,2,2,80
